date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2018-01-02,280.29823552976154,280.90890706686343,280.90890706686343,279.0768924555578,16.0,3461948.0,10.0,0.0,0.0,0.0,0.0,62.77609522818876,62.77609522818876,62.77609522818876,62.77609522818876,62.77609522818876,230.2198039027368,229.2,228.18019609726318
2018-01-03,279.6875639926597,279.6875639926597,279.6875639926597,279.0768924555578,20.0,4182330.0,10.0,0.0,0.0,0.0,0.0,60.37556423726802,60.37556423726802,60.37556423726802,60.37556423726802,60.37556423726802,230.09999999999056,229.3,228.50000000000946
2018-01-04,278.4662209184559,279.6875639926597,279.6875639926597,277.2448778442522,21.0,4242099.0,10.0,1000.0,0.0,0.0,0.0,55.78129648843577,55.78129648843577,55.78129648843577,55.78129648843577,55.78129648843577,230.42664991614566,229.1,227.77335008385433
2018-01-05,277.2448778442522,279.6875639926597,279.6875639926597,276.6342063071503,19.0,3214780.0,10.0,0.0,0.0,0.0,0.0,51.55634340641674,51.55634340641674,51.55634340641674,51.55634340641674,51.55634340641674,230.85406592285705,228.7,226.54593407714293
2018-01-08,277.2448778442522,277.2448778442522,277.2448778442522,277.2448778442522,32.0,7947280.0,10.0,0.0,0.0,0.0,0.0,51.55634340641674,51.55634340641674,51.55634340641674,51.55634340641674,51.55634340641674,230.13960780543798,228.1,226.060392194562
2018-01-09,276.6342063071503,278.4662209184559,278.4662209184559,276.0235347700484,16.0,3221499.0,10.0,0.0,0.0,0.0,0.0,49.38720575551116,49.38720575551116,49.38720575551116,49.38720575551116,49.38720575551116,229.28885438200308,227.5,225.71114561799692
2018-01-10,278.4662209184559,278.4662209184559,279.6875639926597,277.2448778442522,50.0,13029716.0,10.0,0.0,0.0,0.0,0.0,55.443684697996055,55.443684697996055,55.443684697996055,55.443684697996055,55.443684697996055,228.49999999998886,227.3,226.10000000001116
2018-01-11,276.6342063071503,278.4662209184559,280.90890706686343,276.0235347700484,46.0,10557500.0,10.0,0.0,0.0,0.0,0.0,49.11441559396769,49.11441559396769,49.11441559396769,49.11441559396769,49.11441559396769,228.09544511501565,227.0,225.90455488498435
2018-01-12,274.80219169584467,277.2448778442522,277.2448778442522,274.80219169584467,46.0,11319500.0,10.0,0.0,0.0,0.0,0.0,43.73742396972307,43.73742396972307,43.73742396972307,43.73742396972307,43.73742396972307,228.53907194296892,226.6,224.66092805703107
2018-01-15,274.80219169584467,274.80219169584467,275.41286323294656,274.80219169584467,39.0,9482500.0,10.0,0.0,0.0,0.0,0.0,43.73742396972306,43.73742396972306,43.73742396972306,43.73742396972306,43.73742396972306,228.44499443206618,226.2,223.9550055679338
2018-01-16,274.80219169584467,276.0235347700484,277.2448778442522,274.80219169584467,62.0,16483000.0,10.03,6000.0,0.0,12000.0,0.0,43.73742396972307,43.73742396972307,43.73742396972307,43.73742396972307,43.73742396972307,228.2999999999959,225.9,223.50000000000412
2018-01-17,276.0235347700484,276.0235347700484,277.2448778442522,274.80219169584467,69.0,18506100.0,10.08,13000.0,0.0,3000.0,0.0,48.437720713653704,48.437720713653704,48.437720713653704,48.437720713653704,48.437720713653704,226.76491106406965,225.5,224.23508893593035
2018-01-18,285.79427936367847,278.4662209184559,291.29032319759534,278.4662209184559,212.0,50542429.0,10.17,21000.0,0.0,42000.0,0.0,70.01753405136536,70.01753405136536,70.01753405136536,70.01753405136536,70.01753405136536,234.042726744664,227.0,219.957273255336
2018-01-19,287.0156224378822,287.6262939749841,288.236965512086,284.5729362894747,79.0,17364955.0,10.2,6000.0,0.0,0.0,0.0,71.61662898534303,71.61662898534303,71.61662898534303,71.61662898534303,71.61662898534303,238.03327183250929,229.0,219.96672816749071
2018-01-22,289.4583085862897,287.0156224378822,289.4583085862897,285.1836078265766,73.0,18590736.0,10.24,9000.0,0.0,5000.0,0.0,74.54118390448566,74.54118390448566,74.54118390448566,74.54118390448566,74.54118390448566,241.24682690007253,231.4,221.55317309992748
2018-01-23,290.67965166049345,289.4583085862897,293.73300934600286,289.4583085862897,102.0,25796152.0,10.27,7000.0,0.0,15000.0,0.0,75.87943606186897,75.87943606186897,75.87943606186897,75.87943606186897,75.87943606186897,242.48528137423858,234.0,225.51471862576142
