date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2018-01-02,26.048496790466874,26.048496790466874,26.048496790466874,26.048496790466874,2.0,28900.0,0.11,0.0,0.0,0.0,0.0,52.057544518146884,52.057544518146884,52.057544518146884,52.057544518146884,52.057544518146884,14.506969384724062,14.359999999999923,14.213030615275784
2018-01-03,25.958363583579448,25.778097169804592,25.958363583579448,25.778097169804592,21.0,315586.0,0.11,-2000.0,0.0,0.0,0.0,49.373894997072505,49.373894997072505,49.373894997072505,49.373894997072505,49.373894997072505,14.487979589946681,14.389999999999924,14.292020410053167
2018-01-04,25.958363583579448,25.958363583579448,25.958363583579448,25.958363583579448,8.0,171360.0,0.11,0.0,0.0,0.0,0.0,49.373894997072505,49.373894997072505,49.373894997072505,49.373894997072505,49.373894997072505,14.450000000573286,14.409999999999926,14.369999999426565
2018-01-05,25.958363583579448,25.958363583579448,26.228763204241737,25.86823037669202,16.0,303696.0,0.11,0.0,0.0,0.0,0.0,49.373894997072505,49.373894997072505,49.373894997072505,49.373894997072505,49.373894997072505,14.450000000573286,14.409999999999926,14.369999999426565
2018-01-08,25.507697549142307,25.86823037669202,25.86823037669202,25.417564342254877,37.0,797718.0,0.1,-4000.0,0.0,0.0,0.0,37.349756973340725,37.349756973340725,37.349756973340725,37.349756973340725,37.349756973340725,14.573541565148178,14.359999999999925,14.146458434851672
2018-01-09,25.417564342254877,25.597830756029733,25.597830756029733,25.417564342254877,12.0,269000.0,0.1,0.0,0.0,0.0,0.0,35.48828600512282,35.48828600512282,35.48828600512282,35.48828600512282,35.48828600512282,14.561293199409478,14.289999999999925,14.01870680059037
2018-01-10,25.507697549142307,25.507697549142307,25.507697549142307,25.417564342254877,14.0,339200.0,0.09,-2000.0,0.0,0.0,0.0,38.77442581769456,38.77442581769456,38.77442581769456,38.77442581769456,38.77442581769456,14.5038181192525,14.239999999999924,13.976181880747347
2018-01-11,25.507697549142307,25.507697549142307,25.507697549142307,25.417564342254877,8.0,169841.0,0.09,0.0,0.0,0.0,0.0,38.774425817694556,38.774425817694556,38.774425817694556,38.774425817694556,38.774425817694556,14.403541565148176,14.189999999999923,13.97645843485167
2018-01-12,25.687963962917163,25.507697549142307,25.687963962917163,25.417564342254877,10.0,198200.0,0.09,0.0,0.0,0.0,0.0,45.24403779074318,45.24403779074318,45.24403779074318,45.24403779074318,45.24403779074318,14.257979589946098,14.159999999999922,14.062020410053746
2018-01-15,25.687963962917163,25.778097169804592,25.778097169804592,25.417564342254877,13.0,440050.0,0.09,0.0,0.0,0.0,0.0,45.24403779074318,45.24403779074318,45.24403779074318,45.24403779074318,45.24403779074318,14.300000000191865,14.179999999999922,14.059999999807978
2018-01-16,25.778097169804592,25.778097169804592,25.778097169804592,25.778097169804592,5.0,58640.0,0.09,0.0,0.0,0.0,0.0,48.40550103910096,48.40550103910096,48.40550103910096,48.40550103910096,48.40550103910096,14.340000000191866,14.219999999999922,14.099999999807979
2018-01-17,26.048496790466874,25.778097169804592,26.048496790466874,25.778097169804592,16.0,588200.0,0.09,0.0,0.0,0.0,0.0,56.51670160471346,56.51670160471346,56.51670160471346,56.51670160471346,56.51670160471346,14.475959179540698,14.279999999999921,14.084040820459144
2018-01-18,25.958363583579448,26.138629997354307,26.228763204241737,25.86823037669202,18.0,433200.0,0.09,0.0,0.0,0.0,0.0,53.497588551000355,53.497588551000355,53.497588551000355,53.497588551000355,53.497588551000355,14.492480768234577,14.329999999999922,14.167519231765267
2018-01-19,25.958363583579448,25.958363583579448,25.958363583579448,25.687963962917163,11.0,157550.0,0.09,-1000.0,0.0,0.0,0.0,53.49758855100036,53.49758855100036,53.49758855100036,53.49758855100036,53.49758855100036,14.506969384724062,14.359999999999923,14.213030615275784
2018-01-22,25.958363583579448,25.778097169804592,25.958363583579448,25.778097169804592,5.0,71700.0,0.09,0.0,0.0,0.0,0.0,53.49758855100036,53.49758855100036,53.49758855100036,53.49758855100036,53.49758855100036,14.487979589946681,14.389999999999924,14.292020410053167
2018-01-23,25.86823037669202,25.958363583579448,25.958363583579448,25.778097169804592,6.0,86000.0,0.09,0.0,0.0,0.0,0.0,50.151477499405836,50.151477499405836,50.151477499405836,50.151477499405836,50.151477499405836,14.463245553568344,14.399999999999924,14.336754446431504
2018-01-24,25.778097169804592,25.778097169804592,25.778097169804592,25.597830756029733,17.0,456100.0,0.09,0.0,0.0,0.0,0.0,46.986545769719086,46.986545769719086,46.986545769719086,46.986545769719086,46.986545769719086,14.450000000288309,14.369999999999923,14.289999999711537
