date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2018-01-02,50.362284811842365,51.74081450559718,51.74081450559718,50.178480852675065,343.0,12879857.0,1.51,-4000.0,0.0,-3000.0,0.0,30.788754206087553,30.788754206087553,30.788754206087553,30.788754206087553,30.788754206087553,28.634179461362447,28.00999999999994,27.385820538637436
2018-01-03,51.005598668927945,50.54608877100968,51.648912526013525,50.454186791426025,299.0,12389976.0,1.59,60000.0,0.0,0.0,0.0,36.115993224507754,36.115993224507754,36.115993224507754,36.115993224507754,36.115993224507754,28.538384993339225,27.919999999999938,27.30161500666065
2018-01-04,50.63799075059333,51.46510856684622,51.46510856684622,50.362284811842365,232.0,9846018.0,1.54,-28000.0,0.0,0.0,0.0,34.48266677015882,34.48266677015882,34.48266677015882,34.48266677015882,34.48266677015882,28.351314274272152,27.779999999999937,27.208685725727722
2018-01-05,51.097500648511605,50.91369668934429,51.37320658726256,50.54608877100968,206.0,8018348.0,1.46,-22000.0,0.0,0.0,0.0,38.242412315087,38.242412315087,38.242412315087,38.242412315087,38.242412315087,28.23833060107224,27.72999999999994,27.22166939892764
2018-01-08,51.18940262809526,51.281304607678905,52.1084224239318,51.005598668927945,297.0,14322897.0,1.4,-41000.0,0.0,0.0,0.0,38.99641394726003,38.99641394726003,38.99641394726003,38.99641394726003,38.99641394726003,28.00823069048744,27.669999999999938,27.331769309512435
2018-01-09,51.18940262809526,51.46510856684622,51.924618464764485,51.18940262809526,228.0,8786432.0,1.36,-29000.0,0.0,0.0,0.0,38.99641394726003,38.99641394726003,38.99641394726003,38.99641394726003,38.99641394726003,27.982710574488245,27.759999999999934,27.537289425511624
2018-01-10,50.729892730176985,51.46510856684622,51.924618464764485,50.729892730176985,193.0,7372697.0,1.33,-17000.0,0.0,4000.0,0.0,36.41808436747403,36.41808436747403,36.41808436747403,36.41808436747403,36.41808436747403,27.987681974513563,27.729999999999933,27.472318025486302
2018-01-11,50.729892730176985,51.005598668927945,51.46510856684622,50.729892730176985,131.0,5252641.0,1.3,-25000.0,0.0,0.0,0.0,36.41808436747403,36.41808436747403,36.41808436747403,36.41808436747403,36.41808436747403,27.971516738031593,27.739999999999934,27.508483261968276
2018-01-12,50.729892730176985,51.281304607678905,51.37320658726256,50.729892730176985,131.0,4294528.0,1.27,-21000.0,0.0,0.0,0.0,36.41808436747404,36.41808436747404,36.41808436747404,36.41808436747404,36.41808436747404,27.944948974253084,27.69999999999994,27.455051025746794
2018-01-15,51.924618464764485,51.37320658726256,52.567932321850066,51.005598668927945,295.0,11517124.0,1.28,6000.0,0.0,0.0,0.0,47.65647500090053,47.65647500090053,47.65647500090053,47.65647500090053,47.65647500090053,28.288330601073575,27.779999999999937,27.2716693989263
2018-01-16,51.46510856684622,51.924618464764485,51.924618464764485,51.46510856684622,183.0,7808478.0,1.27,-4000.0,0.0,0.0,0.0,44.40546522832008,44.40546522832008,44.40546522832008,44.40546522832008,44.40546522832008,28.34814496187196,27.80999999999994,27.271855038127917
2018-01-17,51.46510856684622,51.46510856684622,52.01652044434814,51.281304607678905,222.0,11045782.0,1.25,-11000.0,0.0,0.0,0.0,44.40546522832008,44.40546522832008,44.40546522832008,44.40546522832008,44.40546522832008,28.397543101605738,27.88999999999994,27.382456898394143
2018-01-18,52.38412836268276,52.567932321850066,53.3031481585193,52.38412836268276,413.0,16606801.0,1.33,68000.0,0.0,-4000.0,0.0,52.00054029269954,52.00054029269954,52.00054029269954,52.00054029269954,52.00054029269954,28.66866518187282,28.069999999999943,27.471334818127065
2018-01-19,52.2922263830991,52.567932321850066,52.93554024018468,52.01652044434814,174.0,7711787.0,1.38,29000.0,0.0,0.0,0.0,51.24657817493494,51.24657817493494,51.24657817493494,51.24657817493494,51.24657817493494,28.66614551503812,28.23999999999994,27.813854484961762
2018-01-22,52.47603034226641,52.2922263830991,52.75173628101737,52.2922263830991,177.0,6496884.0,1.43,39000.0,0.0,0.0,0.0,52.72298616205574,52.72298616205574,52.72298616205574,52.72298616205574,52.72298616205574,28.79396356139542,28.299999999999944,27.80603643860447
2018-01-23,52.38412836268276,52.47603034226641,53.21124617893564,52.38412836268276,179.0,7405124.0,1.43,-3000.0,0.0,0.0,0.0,51.8770621657512,51.8770621657512,51.8770621657512,51.8770621657512,51.8770621657512,28.80496913461082,28.39999999999994,27.995030865389065
2018-01-24,51.83271648518083,52.38412836268276,52.38412836268276,51.37320658726256,181.0,8494477.0,1.48,33000.0,0.0,0.0,0.0,47.0039985337418,47.0039985337418,47.0039985337418,47.0039985337418,47.0039985337418,28.688193472894103,28.43999999999994,28.19180652710578
2018-01-25,53.119344199351985,51.83271648518083,53.85456003602122,51.55701054642987,630.0,34882002.0,1.62,95000.0,0.0,0.0,0.0,57.12441219932257,57.12441219932257,57.12441219932257,57.12441219932257,57.12441219932257,28.969888875153504,28.519999999999943,28.07011112484638
2018-01-26,53.02744221976834,53.85456003602122,53.94646201560488,52.843638260601026,240.0,9692911.0,1.54,-50000.0,0.0,0.0,0.0,56.29742208677363,56.29742208677363,56.29742208677363,56.29742208677363,56.29742208677363,29.10990195134606,28.599999999999945,28.09009804865383
2018-01-29,52.2922263830991,53.67075607685391,53.67075607685391,52.1084224239318,148.0,7658585.0,1.54,-3000.0,0.0,0.0,0.0,50.05439192576534,50.05439192576534,50.05439192576534,50.05439192576534,50.05439192576534,29.103832034135504,28.579999999999945,28.056167965864386
2018-01-30,51.74081450559718,52.38412836268276,52.75173628101737,51.648912526013525,116.0,4265363.0,1.59,39000.0,0.0,0.0,0.0,45.939667811252434,45.939667811252434,45.939667811252434,45.939667811252434,45.939667811252434,29.140555310806334,28.509999999999945,27.879444689193555
2018-01-31,51.648912526013525,51.55701054642987,51.83271648518083,51.55701054642987,81.0,2666397.0,1.61,10000.0,0.0,0.0,0.0,45.271695099381716,45.271695099381716,45.271695099381716,45.271695099381716,45.271695099381716,29.163498329609332,28.489999999999945,27.816501670390558
2018-02-01,51.097500648511605,51.74081450559718,52.200324403515445,51.097500648511605,128.0,6012765.0,1.63,11000.0,0.0,0.0,0.0,41.38361478757797,41.38361478757797,41.38361478757797,41.38361478757797,41.38361478757797,28.98161787497648,28.269999999999946,27.558382125023414
2018-02-02,50.91369668934429,51.097500648511605,51.37320658726256,50.362284811842365,160.0,7338718.0,1.65,20000.0,0.0,1000.0,0.0,40.14592068394843,40.14592068394843,40.14592068394843,40.14592068394843,40.14592068394843,28.5744155686224,28.039999999999946,27.505584431377493
2018-02-05,49.71897095475679,49.35136303642218,49.99467689350775,49.07565709767121,191.0,7674581.0,1.65,-1000.0,0.0,-12000.0,0.0,33.1961475826775,33.1961475826775,33.1961475826775,33.1961475826775,33.1961475826775,28.548416133768338,27.759999999999945,26.97158386623155
2018-02-06,45.03196999599044,48.15663730183467,49.35136303642218,44.756264057239484,456.0,20080323.0,1.55,45000.0,0.0,-4000.0,0.0,19.17327454845807,19.17327454845807,19.17327454845807,19.17327454845807,19.17327454845807,29.651144788062243,27.029999999999944,24.408855211937645
2018-02-07,45.03196999599044,45.95098979182698,46.502401669328904,45.03196999599044,194.0,7583525.0,1.57,13000.0,0.0,-20000.0,0.0,19.17327454845807,19.17327454845807,19.17327454845807,19.17327454845807,19.17327454845807,29.310266654813322,26.309999999999945,23.30973334518657
2018-02-08,44.84816603682313,45.39957791432506,45.583381873492364,44.664362077655824,151.0,6461199.0,1.57,3000.0,0.0,-3000.0,0.0,18.81185623694115,18.81185623694115,18.81185623694115,18.81185623694115,18.81185623694115,28.5099999999973,25.629999999999946,22.75000000000259
2018-02-09,42.27491060848082,41.35589081264428,42.82632248598274,40.98828289430967,231.0,8468888.0,1.69,78000.0,0.0,-17000.0,0.0,14.64867793575364,14.64867793575364,14.64867793575364,14.64867793575364,14.64867793575364,27.310228997622982,24.689999999999944,22.069771002376907
2018-02-12,42.82632248598274,43.74534228181928,43.74534228181928,42.36681258806448,129.0,4965437.0,1.63,-39000.0,0.0,-14000.0,0.0,18.795826677609075,18.795826677609075,18.795826677609075,18.795826677609075,18.795826677609075,25.2459862173791,23.939999999999944,22.634013782620787
2018-02-21,43.65344030223563,43.37773436348467,45.3076759347414,43.37773436348467,141.0,6669856.0,1.68,33000.0,0.0,7000.0,0.0,24.70569028536739,24.70569028536739,24.70569028536739,24.70569028536739,24.70569028536739,24.97050836506324,23.789999999999942,22.609491634936646
2018-02-22,46.41049968974525,43.92914624098659,46.41049968974525,43.837244261402944,260.0,9612764.0,1.72,32000.0,0.0,-3000.0,0.0,40.3020133235461,40.3020133235461,40.3020133235461,40.3020133235461,40.3020133235461,25.554187101913598,23.939999999999944,22.32581289808629
2018-02-23,46.502401669328904,46.41049968974525,47.5133234447491,46.31859771016159,184.0,6868341.0,1.85,-17000.0,0.0,0.0,0.0,40.74263497151135,40.74263497151135,40.74263497151135,40.74263497151135,40.74263497151135,26.065867415828922,24.119999999999944,22.174132584170966
2018-02-26,46.31859771016159,46.87000958766352,47.78902938350006,46.31859771016159,178.0,7436182.0,1.84,-4000.0,0.0,0.0,0.0,40.10507627881215,40.10507627881215,40.10507627881215,40.10507627881215,40.10507627881215,26.275109325956937,24.559999999999945,22.844890674042954
2018-02-27,46.502401669328904,46.68620562849621,47.60522542433275,46.502401669328904,141.0,4078492.0,1.85,6000.0,0.0,0.0,0.0,41.097707520174595,41.097707520174595,41.097707520174595,41.097707520174595,41.097707520174595,26.17227059684924,24.959999999999944,23.747729403150647
2018-03-01,46.22669573057794,46.59430364891256,46.96191156724717,46.22669573057794,109.0,4776348.0,1.86,6000.0,0.0,0.0,0.0,40.02614472274962,40.02614472274962,40.02614472274962,40.02614472274962,40.02614472274962,25.35661903783347,25.239999999999945,25.12338096216642
2018-03-02,46.96191156724717,46.22669573057794,47.05381354683083,45.95098979182698,198.0,8214830.0,1.84,-11000.0,0.0,0.0,0.0,44.20402792102521,44.20402792102521,44.20402792102521,44.20402792102521,44.20402792102521,25.5756809750154,25.299999999999947,25.024319024984496
2018-03-05,47.05381354683083,47.697127403916404,47.697127403916404,47.05381354683083,123.0,3168924.0,1.84,-902.0,0.0,0.0,0.0,44.72239598068899,44.72239598068899,44.72239598068899,44.72239598068899,44.72239598068899,25.72551333763014,25.359999999999946,24.994486662369752
2018-03-06,47.14571552641448,47.60522542433275,47.697127403916404,47.05381354683083,102.0,3355127.0,1.83,4000.0,0.0,0.0,0.0,45.269973646421285,45.269973646421285,45.269973646421285,45.269973646421285,45.269973646421285,25.834707681215818,25.449999999999942,25.065292318784067
2018-03-07,46.68620562849621,46.87000958766352,47.60522542433275,46.68620562849621,96.0,2752494.0,1.84,11000.0,0.0,0.0,0.0,42.977560132748366,42.977560132748366,42.977560132748366,42.977560132748366,42.977560132748366,25.83110940168642,25.469999999999942,25.108890598313465
2018-03-08,46.87000958766352,46.778107608079864,47.14571552641448,46.68620562849621,119.0,3432460.0,1.88,29000.0,0.0,0.0,0.0,44.194871028154516,44.194871028154516,44.194871028154516,44.194871028154516,44.194871028154516,25.712046505300698,25.539999999999942,25.367953494699186
2018-03-09,46.22669573057794,46.87000958766352,47.05381354683083,46.22669573057794,129.0,4327255.0,1.91,18000.0,0.0,0.0,0.0,40.90355562294236,40.90355562294236,40.90355562294236,40.90355562294236,40.90355562294236,25.81440090291451,25.45999999999994,25.10559909708537
2018-03-12,46.13479375099429,46.22669573057794,46.778107608079864,46.13479375099429,144.0,3483605.0,1.95,26000.0,0.0,0.0,0.0,40.44021779240378,40.44021779240378,40.44021779240378,40.44021779240378,40.44021779240378,25.7766533331042,25.35999999999994,24.94334666689568
2018-03-13,47.05381354683083,47.05381354683083,47.421421465165444,46.68620562849621,166.0,4993585.0,2.0,38000.0,0.0,0.0,0.0,46.91590416742052,46.91590416742052,46.91590416742052,46.91590416742052,46.91590416742052,25.739871773776024,25.349999999999937,24.96012822622385
2018-03-14,49.9027749139241,47.14571552641448,51.281304607678905,46.778107608079864,664.0,27300217.0,2.03,17000.0,0.0,16000.0,0.0,61.05283024107685,61.05283024107685,61.05283024107685,61.05283024107685,61.05283024107685,27.200666518580157,25.69999999999994,24.19933348141972
2018-03-15,49.9027749139241,49.62706897517314,50.27038283225872,49.259461056838525,195.0,6391811.0,2.03,1000.0,0.0,0.0,0.0,61.05283024107686,61.05283024107686,61.05283024107686,61.05283024107686,61.05283024107686,27.891827059634508,26.029999999999937,24.168172940365366
2018-03-16,50.086578873091405,50.086578873091405,50.178480852675065,49.443265016005824,147.0,5628933.0,2.02,-8000.0,0.0,0.0,0.0,61.813743782844455,61.813743782844455,61.813743782844455,61.813743782844455,61.813743782844455,28.275376673453284,26.44999999999994,24.624623326546594
2018-03-19,49.443265016005824,50.178480852675065,50.178480852675065,49.443265016005824,165.0,4646814.0,1.61,-1000.0,0.0,0.0,0.0,57.57400973982579,57.57400973982579,57.57400973982579,57.57400973982579,57.57400973982579,28.04190908754977,26.80999999999994,25.578090912450108
