date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2018-01-02,26.561663877549243,26.561663877549243,26.561663877549243,26.21445258503226,18.0,364550.0,12.23,0.0,0.0,0.0,0.0,44.98258134330466,44.98258134330466,44.98258134330466,44.98258134330466,44.98258134330466,15.389442719062028,15.299999999999955,15.21055728093788
2018-01-03,26.474861054419996,26.301255408161506,26.474861054419996,26.301255408161506,12.0,227550.0,12.23,0.0,0.0,0.0,0.0,43.72162965752948,43.72162965752948,43.72162965752948,43.72162965752948,43.72162965752948,15.359999999957228,15.279999999999955,15.200000000042682
2018-01-04,26.561663877549243,26.474861054419996,26.561663877549243,26.38805823129075,9.0,185955.0,12.23,0.0,0.0,0.0,0.0,45.370792924662986,45.370792924662986,45.370792924662986,45.370792924662986,45.370792924662986,15.318989794785654,15.269999999999957,15.22101020521426
2018-01-05,26.561663877549243,26.561663877549243,26.561663877549243,26.474861054419996,16.0,491840.0,12.23,0.0,0.0,0.0,0.0,45.37079292466299,45.37079292466299,45.37079292466299,45.37079292466299,45.37079292466299,15.328989794789134,15.279999999999955,15.231010205210776
2018-01-08,26.561663877549243,26.561663877549243,26.648466700678487,26.474861054419996,20.0,383439.0,12.23,1000.0,0.0,0.0,0.0,45.37079292466299,45.37079292466299,45.37079292466299,45.37079292466299,45.37079292466299,15.329999999921037,15.289999999999955,15.250000000078872
2018-01-09,26.301255408161506,26.561663877549243,26.561663877549243,26.301255408161506,9.0,152200.0,12.23,0.0,0.0,0.0,0.0,40.8819999306211,40.8819999306211,40.8819999306211,40.8819999306211,40.8819999306211,15.376619037867604,15.259999999999957,15.14338096213231
2018-01-10,26.301255408161506,26.301255408161506,26.301255408161506,26.301255408161506,6.0,123450.0,12.23,0.0,0.0,0.0,0.0,40.8819999306211,40.8819999306211,40.8819999306211,40.8819999306211,40.8819999306211,15.38696938454386,15.239999999999958,15.093030615456055
2018-01-11,26.21445258503226,26.21445258503226,26.38805823129075,26.21445258503226,10.0,196450.0,12.23,0.0,0.0,0.0,0.0,39.375973396766454,39.375973396766454,39.375973396766454,39.375973396766454,39.375973396766454,15.367332005286789,15.199999999999957,15.032667994713124
2018-01-12,26.301255408161506,26.12764976190301,26.301255408161506,26.12764976190301,21.0,395790.0,12.23,0.0,0.0,0.0,0.0,41.68928194785259,41.68928194785259,41.68928194785259,41.68928194785259,41.68928194785259,15.305646599636638,15.169999999999959,15.03435340036328
2018-01-15,26.12764976190301,26.21445258503226,26.21445258503226,26.12764976190301,6.0,150750.0,12.23,0.0,0.0,0.0,0.0,38.523175292969455,38.523175292969455,38.523175292969455,38.523175292969455,38.523175292969455,15.19999999995581,15.119999999999958,15.040000000044106
2018-01-16,26.38805823129075,26.21445258503226,26.38805823129075,26.21445258503226,5.0,62005.0,12.23,0.0,0.0,0.0,0.0,45.24105386297838,45.24105386297838,45.24105386297838,45.24105386297838,45.24105386297838,15.231980390236718,15.129999999999958,15.028019609763199
2018-01-17,26.21445258503226,26.38805823129075,26.38805823129075,26.21445258503226,7.0,181300.0,12.23,0.0,0.0,0.0,0.0,41.949921857681694,41.949921857681694,41.949921857681694,41.949921857681694,41.949921857681694,15.221980390236718,15.119999999999958,15.018019609763199
2018-01-18,26.38805823129075,26.21445258503226,26.38805823129075,26.21445258503226,15.0,321175.0,12.23,0.0,0.0,0.0,0.0,46.16730803292586,46.16730803292586,46.16730803292586,46.16730803292586,46.16730803292586,15.256619037866141,15.139999999999958,15.023380962133775
2018-01-19,26.301255408161506,26.301255408161506,26.301255408161506,26.12764976190301,9.0,123760.0,12.23,0.0,0.0,0.0,0.0,44.42925016204179,44.42925016204179,44.42925016204179,44.42925016204179,44.42925016204179,15.256619037866141,15.139999999999958,15.023380962133775
