date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2018-01-02,59.36638428645342,59.36638428645342,59.73800484536705,58.994763727539784,30.0,2399600.0,0.63,9000.0,0.0,0.0,0.0,53.91070015070937,53.91070015070937,53.91070015070937,53.91070015070937,53.91070015070937,32.20122827155583,31.590000000000128,30.978771728444432
2018-01-03,58.1586174699841,59.36638428645342,60.20253054400909,57.60118663161364,52.0,3078923.0,0.62,-3000.0,0.0,0.0,0.0,49.16445294987612,49.16445294987612,49.16445294987612,49.16445294987612,49.16445294987612,32.18991524810703,31.60000000000013,31.01008475189323
2018-01-04,56.857945513786376,60.016720264552276,60.016720264552276,56.857945513786376,141.0,6484389.0,0.64,7000.0,0.0,0.0,0.0,44.60961220901015,44.60961220901015,44.60961220901015,44.60961220901015,44.60961220901015,32.45879927910896,31.460000000000132,30.46120072089131
2018-01-05,59.1805740069966,57.78699691107047,59.64509970563865,57.60118663161364,122.0,7766524.0,0.58,0.0,0.0,0.0,0.0,52.98582106460836,52.98582106460836,52.98582106460836,52.98582106460836,52.98582106460836,32.578045800501464,31.530000000000133,30.481954199498805
2018-01-08,60.75996138237956,60.75996138237956,60.94577166183637,59.73800484536705,133.0,6710107.0,0.57,-5000.0,0.0,0.0,0.0,57.67312284896574,57.67312284896574,57.67312284896574,57.67312284896574,57.67312284896574,33.08085688060891,31.68000000000013,30.279143119391353
2018-01-09,60.66705624265114,61.31739222075001,61.68901277966365,60.20253054400909,74.0,3520568.0,0.56,-3000.0,0.0,0.0,0.0,57.31115583995058,57.31115583995058,57.31115583995058,57.31115583995058,57.31115583995058,33.42573970491804,31.820000000000128,30.21426029508222
2018-01-10,60.38834082346592,61.31739222075001,61.31739222075001,60.38834082346592,92.0,5463609.0,0.55,-8000.0,0.0,0.0,0.0,56.17215885447909,56.17215885447909,56.17215885447909,56.17215885447909,56.17215885447909,33.641644713565306,32.06000000000013,30.478355286434955
2018-01-11,58.90185858781137,60.57415110292274,61.41029736047841,58.90185858781137,154.0,8550521.0,0.55,-2000.0,0.0,3000.0,0.0,50.41716053116809,50.41716053116809,50.41716053116809,50.41716053116809,50.41716053116809,33.120476055547336,32.28000000000013,31.439523944452922
2018-01-12,61.131581941293184,59.83090998509547,61.131581941293184,59.83090998509547,99.0,5990260.0,0.56,6000.0,0.0,-3000.0,0.0,57.457909436009324,57.457909436009324,57.457909436009324,57.457909436009324,57.457909436009324,33.3204215796498,32.49000000000013,31.659578420350456
2018-01-15,67.17041602363977,67.17041602363977,67.17041602363977,67.17041602363977,285.0,24898193.0,0.56,0.0,0.0,0.0,0.0,69.91718382883167,69.91718382883167,69.91718382883167,69.91718382883167,69.91718382883167,36.256751533671235,33.18000000000013,30.10324846632902
