date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2024-10-24,125.5,126.0,128.5,123.0,281.0,41189183.0,1.29,44000.0,0.0,0.0,0.0,52.63157894736842,52.63157894736842,52.63157894736842,52.63157894736842,52.63157894736842,133.54706532336462,122.9,112.25293467663539
2024-10-25,130.0,125.0,130.5,124.5,240.0,36161628.0,1.33,17000.0,0.0,-12.0,0.0,57.01689933872153,57.01689933872153,57.01689933872153,57.01689933872153,57.01689933872153,130.66145515053208,126.4,122.13854484946795
2024-10-28,135.0,138.0,142.5,128.5,691.0,96597089.0,0.99,-143000.0,0.0,-20287.0,0.0,61.30361776827965,61.30361776827965,61.30361776827965,61.30361776827965,61.30361776827965,135.73135833249893,128.7,121.66864166750105
2024-10-29,126.5,132.5,134.0,123.5,341.0,35089288.0,1.02,14000.0,0.0,-22000.0,0.0,51.83873540810957,51.83873540810957,51.83873540810957,51.83873540810957,51.83873540810957,135.73862731903034,128.6,121.46137268096965
2024-10-30,128.0,126.5,131.5,125.0,184.0,22426492.0,1.03,4000.0,0.0,-7000.0,0.0,53.211589627479796,53.211589627479796,53.211589627479796,53.211589627479796,53.211589627479796,135.72309452558844,129.0,122.27690547441158
2024-11-01,126.5,123.5,126.5,123.0,133.0,17603422.0,1.04,3000.0,0.0,0.0,0.0,51.62674756131064,51.62674756131064,51.62674756131064,51.62674756131064,51.62674756131064,135.54350061086302,129.2,122.85649938913694
2024-11-04,125.0,126.0,126.5,123.5,75.0,9096044.0,1.05,6000.0,0.0,0.0,0.0,50.02229080275775,50.02229080275775,50.02229080275775,50.02229080275775,50.02229080275775,135.2597450378899,128.2,121.14025496211009
2024-11-05,123.0,123.5,125.0,121.0,143.0,19144944.0,1.07,7000.0,0.0,-24000.0,0.0,47.88541195946978,47.88541195946978,47.88541195946978,47.88541195946978,47.88541195946978,129.18230690505789,125.8,122.4176930949421
2024-11-06,126.0,124.0,127.0,123.5,82.0,10237554.0,1.14,31000.0,0.0,0.0,0.0,51.249528884973664,51.249528884973664,51.249528884973664,51.249528884973664,51.249528884973664,129.02264954516627,125.7,122.37735045483373
2024-11-07,126.0,131.5,131.5,125.5,164.0,23128328.0,1.07,-31000.0,0.0,0.0,0.0,51.24952888497365,51.24952888497365,51.24952888497365,51.24952888497365,51.24952888497365,127.79799919935896,125.3,122.80200080064104
2024-11-08,126.5,125.5,128.0,125.0,96.0,9654041.0,1.06,-5000.0,0.0,-9000.0,0.0,51.85031971734433,51.85031971734433,51.85031971734433,51.85031971734433,51.85031971734433,127.79799919935896,125.3,122.80200080064104
2024-11-11,128.5,126.5,128.5,124.0,115.0,14785892.0,1.15,39000.0,0.0,0.0,0.0,54.277590688083876,54.277590688083876,54.277590688083876,54.277590688083876,54.277590688083876,129.52136337233202,126.0,122.478636627668
2024-11-12,124.5,128.5,128.5,122.5,132.0,14831545.0,1.05,-43000.0,0.0,0.0,0.0,48.96147938787886,48.96147938787886,48.96147938787886,48.96147938787886,48.96147938787886,128.87681974534632,126.3,123.72318025465367
2024-11-13,122.5,123.0,123.5,120.5,115.0,16217285.0,1.03,-7000.0,0.0,-3000.0,0.0,46.508679058534454,46.508679058534454,46.508679058534454,46.508679058534454,46.508679058534454,129.6199502484488,125.6,121.5800497515512
2024-11-14,119.0,123.5,123.5,118.5,117.0,15449912.0,1.0,-12000.0,0.0,0.0,0.0,42.496472543892736,42.496472543892736,42.496472543892736,42.496472543892736,42.496472543892736,130.7604877867422,124.2,117.6395122132578
2024-11-15,122.0,118.5,122.0,118.0,74.0,5502771.0,0.99,-4000.0,0.0,-4000.0,0.0,46.7378403873103,46.7378403873103,46.7378403873103,46.7378403873103,46.7378403873103,129.5801273872432,123.3,117.01987261275679
2024-11-18,117.0,122.0,122.0,115.0,123.0,16721653.0,1.05,23000.0,0.0,0.0,0.0,41.273739553536046,41.273739553536046,41.273739553536046,41.273739553536046,41.273739553536046,126.32916503778983,121.0,115.67083496221017
2024-11-19,118.5,119.5,120.0,116.5,33.0,4222627.0,1.03,-8000.0,0.0,0.0,0.0,43.41114498622055,43.41114498622055,43.41114498622055,43.41114498622055,43.41114498622055,124.02374241638903,119.8,115.57625758361097
2024-11-20,121.5,119.5,122.0,119.5,48.0,6367469.0,1.03,2000.0,0.0,0.0,0.0,47.52476026579227,47.52476026579227,47.52476026579227,47.52476026579227,47.52476026579227,123.36297754444678,119.6,115.83702245555321
2024-11-21,122.0,122.0,122.0,120.0,21.0,2547622.0,1.03,-3000.0,0.0,0.0,0.0,48.20061107035086,48.20061107035086,48.20061107035086,48.20061107035086,48.20061107035086,124.32795348810929,120.2,116.07204651189072
2024-11-22,123.0,122.0,123.0,121.0,42.0,5144305.0,1.03,0.0,0.0,0.0,0.0,49.59875645908266,49.59875645908266,49.59875645908266,49.59875645908266,49.59875645908266,124.9343136195008,120.4,115.86568638049921
2024-11-25,123.5,123.5,123.5,122.0,35.0,5283760.0,1.02,-1000.0,0.0,0.0,0.0,50.32078949934121,50.32078949934121,50.32078949934121,50.32078949934121,50.32078949934121,125.19857113690689,121.7,118.20142886309311
2024-11-26,129.5,123.5,131.0,123.5,243.0,32939979.0,1.19,69000.0,0.0,0.0,0.0,58.08128889825084,58.08128889825084,58.08128889825084,58.08128889825084,58.08128889825084,129.6758116312769,123.9,118.12418836872313
2024-11-27,128.0,127.0,128.0,124.5,179.0,13603043.0,1.23,18000.0,0.0,0.0,0.0,55.73714433907405,55.73714433907405,55.73714433907405,55.73714433907405,55.73714433907405,131.1531504264545,125.2,119.24684957354553
2024-11-28,128.0,129.5,130.5,125.5,118.0,17453268.0,1.28,21000.0,0.0,1000.0,0.0,55.73714433907405,55.73714433907405,55.73714433907405,55.73714433907405,55.73714433907405,131.6687759489273,126.4,121.1312240510727
2024-11-29,135.0,129.5,135.5,129.0,391.0,63246219.0,1.81,219000.0,0.0,0.0,0.0,63.672401140455094,63.672401140455094,63.672401140455094,63.672401140455094,63.672401140455094,136.19188744502952,128.8,121.4081125549705
2024-12-02,134.0,136.0,136.0,130.5,862.0,31151266.0,1.84,12000.0,0.0,0.0,0.0,61.96339583600763,61.96339583600763,61.96339583600763,61.96339583600763,61.96339583600763,136.91331855134825,130.9,124.88668144865176
2024-12-03,139.0,135.0,140.0,134.0,1401.0,71815024.0,2.15,129000.0,0.0,0.0,0.0,66.76650915093559,66.76650915093559,66.76650915093559,66.76650915093559,66.76650915093559,141.32291030106413,132.8,124.2770896989359
2024-12-04,135.0,141.5,141.5,133.5,363.0,50770051.0,2.0,-59950.0,0.0,0.0,0.0,60.21555636523157,60.21555636523157,60.21555636523157,60.21555636523157,60.21555636523157,141.28801805866914,134.2,127.11198194133085
