date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2018-01-02,14.392340396295971,14.33218432358418,14.392340396295971,14.317145305406232,322.0,14445292.0,12.29,204000.0,0.0,-16000.0,0.0,58.155771877380914,58.155771877380914,58.155771877380914,58.155771877380914,58.155771877380914,9.580514955385809,9.521999999999993,9.463485044614178
2018-01-03,14.437457450829813,14.407379414473919,14.437457450829813,14.377301378118023,583.0,22787192.0,12.3,220389.0,0.0,0.0,0.0,60.937657497077915,60.937657497077915,60.937657497077915,60.937657497077915,60.937657497077915,9.6184043009762,9.543999999999993,9.469595699023786
2018-01-04,14.467535487185708,14.437457450829813,14.467535487185708,14.407379414473919,626.0,23685326.0,12.31,156000.0,0.0,0.0,0.0,62.71718939635288,62.71718939635288,62.71718939635288,62.71718939635288,62.71718939635288,9.647397732989452,9.567999999999993,9.488602267010533
2018-01-05,14.5276915598975,14.467535487185708,14.5276915598975,14.407379414473919,655.0,27710272.0,12.32,504000.0,0.0,0.0,0.0,66.04854199612555,66.04854199612555,66.04854199612555,66.04854199612555,66.04854199612555,9.680365041150555,9.597999999999994,9.515634958849432
2018-01-08,14.58784763260929,14.512652541719554,14.58784763260929,14.497613523541606,855.0,45861666.0,12.35,818000.0,0.0,0.0,0.0,69.02880507367706,69.02880507367706,69.02880507367706,69.02880507367706,69.02880507367706,9.721214034028943,9.629999999999992,9.53878596597104
2018-01-09,14.572808614431343,14.557769596253396,14.58784763260929,14.542730578075448,564.0,21684684.0,12.35,96000.0,0.0,0.0,0.0,67.4351038869425,67.4351038869425,67.4351038869425,67.4351038869425,67.4351038869425,9.731562877742762,9.653999999999993,9.576437122257223
2018-01-10,14.572808614431343,14.572808614431343,14.60288665078724,14.557769596253396,613.0,24048465.0,12.35,94150.0,0.0,0.0,0.0,67.4351038869425,67.4351038869425,67.4351038869425,67.4351038869425,67.4351038869425,9.730514955386292,9.671999999999992,9.613485044613691
2018-01-11,14.392340396295971,14.542730578075448,14.542730578075448,14.347223341762126,1038.0,46283188.0,12.34,-127129.0,0.0,-150000.0,0.0,51.03646681388464,51.03646681388464,51.03646681388464,51.03646681388464,51.03646681388464,9.757833188426169,9.661999999999992,9.566166811573815
2018-01-12,14.407379414473919,14.392340396295971,14.497613523541606,14.362262359940077,587.0,21675081.0,12.35,279802.0,0.0,0.0,0.0,52.08220268838989,52.08220268838989,52.08220268838989,52.08220268838989,52.08220268838989,9.762344316594543,9.645999999999992,9.52965568340544
2018-01-15,14.497613523541606,14.422418432651867,14.542730578075448,14.422418432651867,651.0,38373588.0,12.36,267000.0,0.0,0.0,0.0,57.89304427065169,57.89304427065169,57.89304427065169,57.89304427065169,57.89304427065169,9.737227903223419,9.633999999999991,9.530772096776564
2018-01-16,14.572808614431343,14.497613523541606,14.58784763260929,14.482574505363658,725.0,27366877.0,12.38,524000.0,0.0,0.0,0.0,62.025753001400005,62.025753001400005,62.025753001400005,62.025753001400005,62.025753001400005,9.737227903223419,9.633999999999991,9.530772096776564
2018-01-17,14.58784763260929,14.5276915598975,14.58784763260929,14.5276915598975,866.0,21991686.0,12.39,501000.0,0.0,0.0,0.0,62.81189266546093,62.81189266546093,62.81189266546093,62.81189266546093,62.81189266546093,9.743777548700137,9.635999999999992,9.528222451299847
