date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2018-01-02,117.86678702304921,107.53583357879789,118.80596460889025,107.22277438351755,4956.0,648038987.0,23.99,122000.0,0.0,124000.0,715000.0,65.2620826649555,65.2620826649555,65.2620826649555,65.2620826649555,65.2620826649555,75.80806947853533,69.36000000000001,62.9119305214647
2018-01-03,118.64943501125008,118.4929054136099,122.56267495225435,116.14496144900734,4651.0,601787292.0,23.8,-458000.0,0.0,22000.0,74000.0,66.00891106280503,66.00891106280503,66.00891106280503,66.00891106280503,66.00891106280503,78.19217837922335,71.42000000000002,64.64782162077668
2018-01-04,123.03226374517487,118.17984621832956,124.28450052629626,118.17984621832956,3312.0,395455431.0,24.04,568000.0,0.0,76000.0,-50000.0,69.91020748580942,69.91020748580942,69.91020748580942,69.91020748580942,69.91020748580942,81.34244859721812,73.50000000000003,65.65755140278193
2018-01-05,125.22367811213728,123.65838213573556,126.78897408853899,120.05820139001162,4045.0,547838936.0,23.8,-533000.0,0.0,91000.0,-127000.0,71.66156352589414,71.66156352589414,71.66156352589414,71.66156352589414,71.66156352589414,83.3269361404994,75.74000000000002,68.15306385950065
2018-01-08,120.52779018293214,126.31938529561849,126.78897408853899,120.52779018293214,2409.0,292009570.0,23.67,-262000.0,0.0,-88000.0,-179000.0,63.17592094018764,63.17592094018764,63.17592094018764,63.17592094018764,63.17592094018764,80.83994285667887,77.34000000000002,73.84005714332116
2018-01-09,115.51884305844663,119.90167179237145,120.37126058529198,114.26660627732527,2568.0,293297458.0,23.77,232000.0,0.0,-120000.0,-286000.0,55.611487978103945,55.611487978103945,55.611487978103945,55.611487978103945,55.611487978103945,81.35110194729992,77.04000000000002,72.72889805270012
2018-01-10,111.292543922162,116.14496144900734,116.3014910466475,110.82295512924149,2168.0,233334403.0,23.77,17000.0,0.0,-44000.0,-99000.0,50.15472466485507,50.15472466485507,50.15472466485507,50.15472466485507,50.15472466485507,82.58444292133208,76.10000000000002,69.61555707866796
2018-01-11,109.41418875047997,111.9186623127227,114.42313587496544,107.84889277407824,2244.0,272476865.0,23.81,97000.0,0.0,-115000.0,-61000.0,47.90488005571378,47.90488005571378,47.90488005571378,47.90488005571378,47.90488005571378,81.82254648226888,74.36000000000001,66.89745351773115
2018-01-12,113.48395828912442,109.88377754340047,113.95354708204492,108.6315407622791,1825.0,202580628.0,23.79,-56000.0,0.0,21000.0,75000.0,52.84096235737026,52.84096235737026,52.84096235737026,52.84096235737026,52.84096235737026,77.75995918350584,72.86000000000001,67.96004081649419
2018-01-15,112.70131030092355,113.48395828912442,113.95354708204492,111.292543922162,1143.0,130007996.0,23.57,-531000.0,0.0,10000.0,-7000.0,51.82401666729416,51.82401666729416,51.82401666729416,51.82401666729416,51.82401666729416,74.48480475464827,71.86000000000001,69.23519524535176
